Date,Actual Units Sold,Predicted Units Sold,Error,Absolute Error
2023-08-29,300,189.84390547582632,110.15609452417368,110.15609452417368
2023-08-29,55,109.69793086592847,-54.69793086592847,54.69793086592847
2023-08-29,183,99.31571092634101,83.68428907365899,83.68428907365899
2023-08-29,121,73.27206032218828,47.72793967781172,47.72793967781172
2023-08-29,319,163.8238331677694,155.1761668322306,155.1761668322306
2023-08-29,33,35.34294863981802,-2.342948639818019,2.342948639818019
2023-08-29,34,40.298472226901595,-6.298472226901595,6.298472226901595
2023-08-29,124,111.97984587880092,12.020154121199084,12.020154121199084
2023-08-29,96,94.34183630771247,1.6581636922875305,1.6581636922875305
2023-08-29,55,241.7353448662218,-186.7353448662218,186.7353448662218
2023-08-29,402,229.18682937246427,172.81317062753573,172.81317062753573
2023-08-29,53,25.995578326165628,27.004421673834372,27.004421673834372
2023-08-29,163,152.24674933645304,10.753250663546964,10.753250663546964
2023-08-29,228,151.24514444623884,76.75485555376116,76.75485555376116
2023-08-29,86,70.38784597369192,15.612154026308076,15.612154026308076
2023-08-29,86,200.9719384651429,-114.9719384651429,114.9719384651429
2023-08-29,361,220.81303076819012,140.18696923180988,140.18696923180988
2023-08-29,77,155.77800498131933,-78.77800498131933,78.77800498131933
2023-08-29,27,58.93679496080995,-31.936794960809948,31.936794960809948
2023-08-29,27,68.11397419579782,-41.11397419579782,41.11397419579782
2023-08-29,0,49.9293134348884,-49.9293134348884,49.9293134348884
2023-08-29,319,197.41160501640996,121.58839498359004,121.58839498359004
2023-08-29,69,96.57380414821762,-27.57380414821762,27.57380414821762
2023-08-29,90,53.12740222902232,36.87259777097768,36.87259777097768
2023-08-29,167,115.02260258383797,51.977397416162034,51.977397416162034
2023-08-29,171,176.31376745904822,-5.313767459048222,5.313767459048222
2023-08-29,204,124.32927883228041,79.67072116771959,79.67072116771959
2023-08-29,173,117.14852032081933,55.85147967918067,55.85147967918067
2023-08-29,41,31.189686306788303,9.810313693211697,9.810313693211697
2023-08-29,212,137.69957757494973,74.30042242505027,74.30042242505027
2023-08-29,122,112.11918942857483,9.880810571425172,9.880810571425172
2023-08-29,67,110.1160488486579,-43.1160488486579,43.1160488486579
2023-08-29,287,189.60220302249672,97.39779697750328,97.39779697750328
2023-08-30,96,58.6124367095324,37.3875632904676,37.3875632904676
2023-08-30,226,163.60692224918,62.39307775082,62.39307775082
2023-08-30,25,160.5618047639682,-135.5618047639682,135.5618047639682
2023-08-30,419,243.76954577261745,175.23045422738255,175.23045422738255
2023-08-30,55,160.7032303741031,-105.7032303741031,105.7032303741031
2023-08-30,223,194.006138063126,28.993861936873998,28.993861936873998
2023-08-30,26,84.99075496798389,-58.99075496798389,58.99075496798389
2023-08-30,73,127.0566443769514,-54.0566443769514,54.0566443769514
2023-08-30,294,176.61697022686468,117.38302977313532,117.38302977313532
2023-08-30,110,142.77975625425847,-32.77975625425847,32.77975625425847
2023-08-30,58,51.55781680630673,6.442183193693268,6.442183193693268
2023-08-30,102,53.56802153663614,48.43197846336386,48.43197846336386
2023-08-30,221,133.66587785677245,87.33412214322755,87.33412214322755
2023-08-30,5,99.64334300304472,-94.64334300304472,94.64334300304472
2023-08-30,46,32.138018317133856,13.861981682866144,13.861981682866144
2023-08-30,31,27.6154188226202,3.3845811773798005,3.3845811773798005
2023-08-30,82,117.43868433520186,-35.438684335201856,35.438684335201856
2023-08-30,299,224.9277771652221,74.0722228347779,74.0722228347779
2023-08-30,342,210.7454725020175,131.2545274979825,131.2545274979825
2023-08-30,16,26.883021495549315,-10.883021495549315,10.883021495549315
2023-08-30,238,139.15369569236486,98.84630430763514,98.84630430763514
2023-08-30,35,46.3033302725305,-11.303330272530502,11.303330272530502
2023-08-30,5,30.15325825084699,-25.15325825084699,25.15325825084699
2023-08-30,133,98.98638085067296,34.01361914932704,34.01361914932704
2023-08-30,187,101.2904261774163,85.7095738225837,85.7095738225837
2023-08-30,139,185.25217261431322,-46.252172614313224,46.252172614313224
2023-08-30,48,32.89226279337993,15.107737206620072,15.107737206620072
2023-08-30,52,122.62944017795746,-70.62944017795746,70.62944017795746
2023-08-30,467,240.59804301961748,226.40195698038252,226.40195698038252
2023-08-30,189,165.59405650868672,23.40594349131328,23.40594349131328
2023-08-30,391,225.8586471340601,165.1413528659399,165.1413528659399
2023-08-30,69,111.59222345685839,-42.59222345685839,42.59222345685839
2023-08-30,177,193.61967767760848,-16.61967767760848,16.61967767760848
2023-08-30,66,78.32627918408173,-12.326279184081727,12.326279184081727
2023-08-30,111,159.89007119156156,-48.89007119156156,48.89007119156156
2023-08-30,168,106.76574878149438,61.23425121850562,61.23425121850562
2023-08-30,424,232.67320799758926,191.32679200241074,191.32679200241074
2023-08-30,11,35.5521687860429,-24.5521687860429,24.5521687860429
2023-08-30,57,76.27777539806755,-19.277775398067547,19.277775398067547
2023-08-30,172,197.1131008617764,-25.11310086177639,25.11310086177639
2023-08-30,156,180.8608860632965,-24.860886063296505,24.860886063296505
2023-08-30,162,137.13022010634006,24.86977989365994,24.86977989365994
2023-08-30,111,74.27482287930081,36.725177120699186,36.725177120699186
2023-08-30,248,188.58613650545146,59.413863494548536,59.413863494548536
2023-08-30,169,100.30360697842082,68.69639302157918,68.69639302157918
2023-08-30,41,114.51756511729116,-73.51756511729116,73.51756511729116
2023-08-30,225,172.95930829280735,52.04069170719265,52.04069170719265
2023-08-30,52,25.629637603495212,26.370362396504788,26.370362396504788
2023-08-30,41,38.74988149921978,2.250118500780218,2.250118500780218
2023-08-30,247,129.86036115154417,117.13963884845583,117.13963884845583
2023-08-30,86,106.3563668416565,-20.356366841656495,20.356366841656495
2023-08-30,47,23.67528873217816,23.32471126782184,23.32471126782184
2023-08-30,9,225.1283631484776,-216.1283631484776,216.1283631484776
2023-08-30,2,181.4945492660388,-179.4945492660388,179.4945492660388
2023-08-30,368,242.9291052788597,125.07089472114029,125.07089472114029
2023-08-30,28,37.494990788927225,-9.494990788927225,9.494990788927225
2023-08-30,79,153.72790813577774,-74.72790813577774,74.72790813577774
2023-08-30,24,25.90301641572887,-1.903016415728871,1.903016415728871
2023-08-30,43,27.344460963971642,15.655539036028358,15.655539036028358
2023-08-30,20,69.07015428020554,-49.07015428020554,49.07015428020554
2023-08-30,170,201.15729852483042,-31.157298524830424,31.157298524830424
2023-08-30,177,208.05148393503708,-31.051483935037083,31.051483935037083
2023-08-30,366,191.10278428160876,174.89721571839124,174.89721571839124
2023-08-30,180,91.8546505944521,88.1453494055479,88.1453494055479
2023-08-30,87,70.48269152888042,16.517308471119577,16.517308471119577
2023-08-30,36,69.90597248673134,-33.90597248673134,33.90597248673134
2023-08-30,56,187.03525428761918,-131.03525428761918,131.03525428761918
2023-08-30,323,165.25408262083948,157.74591737916052,157.74591737916052
2023-08-30,50,91.31326318310516,-41.313263183105164,41.313263183105164
2023-08-30,309,229.51730988856576,79.48269011143424,79.48269011143424
2023-08-30,73,44.34830432171793,28.651695678282067,28.651695678282067
2023-08-30,88,235.7240057356437,-147.7240057356437,147.7240057356437
2023-08-30,17,130.8575869895755,-113.85758698957551,113.85758698957551
2023-08-30,280,187.10592444654895,92.89407555345105,92.89407555345105
2023-08-30,131,249.0756096742719,-118.0756096742719,118.0756096742719
2023-08-30,408,211.42439716146453,196.57560283853547,196.57560283853547
2023-08-30,63,59.42215779467904,3.5778422053209624,3.5778422053209624
2023-08-30,14,110.79436961544263,-96.79436961544263,96.79436961544263
2023-08-30,2,41.139605488548796,-39.139605488548796,39.139605488548796
2023-08-30,88,147.34527053582036,-59.34527053582036,59.34527053582036
2023-08-30,40,142.53626984785495,-102.53626984785495,102.53626984785495
2023-08-30,20,78.35477535090683,-58.354775350906834,58.354775350906834
2023-08-30,81,139.03429990913133,-58.034299909131335,58.034299909131335
2023-08-30,123,79.29440265005235,43.70559734994765,43.70559734994765
2023-08-30,231,133.39894345365786,97.60105654634214,97.60105654634214
2023-08-30,98,90.31706229519716,7.682937704802839,7.682937704802839
2023-08-30,159,95.7668134924329,63.2331865075671,63.2331865075671
2023-08-30,30,108.18015619855657,-78.18015619855657,78.18015619855657
2023-08-30,232,200.97674525574422,31.02325474425578,31.02325474425578
2023-08-30,248,129.5858322104711,118.4141677895289,118.4141677895289
2023-08-30,36,45.6608537003965,-9.660853700396501,9.660853700396501
2023-08-30,51,34.57931773260145,16.420682267398547,16.420682267398547
2023-08-30,31,31.826318197590012,-0.8263181975900125,0.8263181975900125
2023-08-30,84,106.38001515265819,-22.38001515265819,22.38001515265819
2023-08-30,358,188.90109527508463,169.09890472491537,169.09890472491537
2023-08-30,152,78.94842697605395,73.05157302394605,73.05157302394605
2023-08-30,46,112.44246771280041,-66.44246771280041,66.44246771280041
2023-08-30,321,187.11245808133185,133.88754191866815,133.88754191866815
2023-08-30,266,143.38393982202678,122.61606017797322,122.61606017797322
2023-08-30,43,25.772597497399147,17.227402502600853,17.227402502600853
2023-08-31,31,46.989799993631095,-15.989799993631095,15.989799993631095
2023-08-31,295,191.27135679061024,103.72864320938976,103.72864320938976
2023-08-31,123,179.9193915178294,-56.91939151782941,56.91939151782941
2023-08-31,209,115.0309646538717,93.9690353461283,93.9690353461283
2023-08-31,205,107.12287522477675,97.87712477522325,97.87712477522325
2023-08-31,48,86.43640924884744,-38.43640924884744,38.43640924884744
2023-08-31,46,167.46919809157868,-121.46919809157868,121.46919809157868
2023-08-31,127,143.78344344250723,-16.783443442507235,16.783443442507235
2023-08-31,18,35.36940676530389,-17.369406765303893,17.369406765303893
2023-08-31,156,114.56314191613399,41.436858083866014,41.436858083866014
2023-08-31,63,108.28658586146855,-45.28658586146855,45.28658586146855
2023-08-31,135,161.70184827832816,-26.701848278328157,26.701848278328157
2023-08-31,31,54.43690419918812,-23.43690419918812,23.43690419918812
2023-08-31,71,147.0821463216509,-76.0821463216509,76.0821463216509
2023-08-31,79,85.55802488211043,-6.5580248821104306,6.5580248821104306
2023-08-31,71,247.02018443472053,-176.02018443472053,176.02018443472053
2023-08-31,149,97.0499928765621,51.9500071234379,51.9500071234379
2023-08-31,65,168.30571354795183,-103.30571354795183,103.30571354795183
2023-08-31,216,137.73659133689426,78.26340866310574,78.26340866310574
2023-08-31,12,108.21740570766099,-96.21740570766099,96.21740570766099
2023-08-31,0,57.13698252445408,-57.13698252445408,57.13698252445408
2023-08-31,12,28.55100550147381,-16.55100550147381,16.55100550147381
2023-08-31,119,88.9292207633066,30.070779236693397,30.070779236693397
2023-08-31,2,30.820077892905033,-28.820077892905033,28.820077892905033
2023-08-31,38,100.6549603548242,-62.6549603548242,62.6549603548242
2023-08-31,94,67.4441092971399,26.555890702860097,26.555890702860097
2023-08-31,251,228.24901643946794,22.750983560532063,22.750983560532063
2023-08-31,50,86.17134441706662,-36.17134441706662,36.17134441706662
2023-08-31,64,78.74633989546771,-14.746339895467713,14.746339895467713
2023-08-31,147,162.8031892210929,-15.803189221092907,15.803189221092907
2023-08-31,3,144.8578640753753,-141.8578640753753,141.8578640753753
2023-08-31,263,190.9442165350883,72.05578346491171,72.05578346491171
2023-08-31,99,171.9563147121479,-72.9563147121479,72.9563147121479
2023-08-31,11,68.63068171089242,-57.63068171089242,57.63068171089242
2023-08-31,10,69.49232712313722,-59.492327123137215,59.492327123137215
2023-08-31,198,105.23395501042091,92.76604498957909,92.76604498957909
2023-08-31,99,50.34776685455836,48.65223314544164,48.65223314544164
2023-08-31,165,91.84999251601107,73.15000748398893,73.15000748398893
2023-08-31,49,178.55783247293635,-129.55783247293635,129.55783247293635
2023-08-31,155,91.89076218026855,63.10923781973145,63.10923781973145
2023-08-31,107,130.53981122385142,-23.539811223851416,23.539811223851416
2023-08-31,170,171.22474565728567,-1.2247456572856663,1.2247456572856663
2023-08-31,153,154.64510964996714,-1.6451096499671394,1.6451096499671394
2023-08-31,72,48.1081361888331,23.8918638111669,23.8918638111669
2023-08-31,275,212.62417868291254,62.37582131708746,62.37582131708746
2023-08-31,92,46.52423917952308,45.47576082047692,45.47576082047692
2023-08-31,108,94.73576879524569,13.26423120475431,13.26423120475431
2023-08-31,89,130.35889092607016,-41.35889092607016,41.35889092607016
2023-08-31,35,159.5484755991044,-124.54847559910439,124.54847559910439
2023-08-31,64,139.4583329712782,-75.4583329712782,75.4583329712782
2023-08-31,194,168.34664299865125,25.653357001348752,25.653357001348752
2023-08-31,114,122.07576446282837,-8.075764462828374,8.075764462828374
2023-08-31,305,213.45105386596998,91.54894613403002,91.54894613403002
2023-08-31,131,74.02437963707928,56.97562036292072,56.97562036292072
2023-08-31,173,171.51238260017516,1.4876173998248419,1.4876173998248419
2023-08-31,35,168.66942024238568,-133.66942024238568,133.66942024238568
2023-08-31,106,204.05480525303255,-98.05480525303255,98.05480525303255
2023-08-31,10,25.572934457956194,-15.572934457956194,15.572934457956194
2023-08-31,165,224.6365217230711,-59.6365217230711,59.6365217230711
2023-08-31,208,223.5911215860142,-15.591121586014197,15.591121586014197
2023-08-31,216,107.96105515425086,108.03894484574914,108.03894484574914
2023-08-31,67,239.66754136155623,-172.66754136155623,172.66754136155623
2023-08-31,231,127.73587123821721,103.26412876178279,103.26412876178279
2023-08-31,232,133.61321961097497,98.38678038902503,98.38678038902503
2023-08-31,24,124.14826673332266,-100.14826673332266,100.14826673332266
2023-08-31,191,226.75380741496355,-35.753807414963546,35.753807414963546
2023-08-31,127,86.09217211230543,40.907827887694566,40.907827887694566
2023-08-31,214,176.03795849578694,37.96204150421306,37.96204150421306
2023-08-31,40,30.868912804894762,9.131087195105238,9.131087195105238
2023-08-31,30,37.881385967008555,-7.881385967008555,7.881385967008555
2023-08-31,285,205.71308843210363,79.28691156789637,79.28691156789637
2023-08-31,257,243.27530772427605,13.724692275723953,13.724692275723953
2023-08-31,3,34.932990637285,-31.932990637285002,31.932990637285002
2023-08-31,1,220.6034056817303,-219.6034056817303,219.6034056817303
2023-08-31,183,224.22929120174092,-41.22929120174092,41.22929120174092
2023-08-31,292,191.81474529056328,100.18525470943672,100.18525470943672
2023-08-31,15,29.614639068168685,-14.614639068168685,14.614639068168685
2023-08-31,175,151.77206060442143,23.227939395578574,23.227939395578574
2023-08-31,361,224.79524832412812,136.20475167587188,136.20475167587188
2023-08-31,213,129.79795546529976,83.20204453470024,83.20204453470024
2023-08-31,309,192.2811495789786,116.71885042102139,116.71885042102139
2023-08-31,31,78.01922043726688,-47.01922043726688,47.01922043726688
2023-08-31,151,220.7996727640092,-69.79967276400919,69.79967276400919
2023-08-31,40,95.68021081017093,-55.680210810170934,55.680210810170934
2023-08-31,69,36.53999478550372,32.46000521449628,32.46000521449628
2023-08-31,32,116.06553317979387,-84.06553317979387,84.06553317979387
2023-08-31,257,194.42554847492835,62.57445152507165,62.57445152507165
2023-08-31,159,99.68874097892774,59.31125902107226,59.31125902107226
2023-08-31,38,81.80793572953633,-43.807935729536325,43.807935729536325
2023-08-31,422,227.36779029422803,194.63220970577197,194.63220970577197
2023-08-31,4,112.65465825837202,-108.65465825837202,108.65465825837202
2023-08-31,258,219.96719520873648,38.032804791263516,38.032804791263516
2023-08-31,43,51.411755510617354,-8.411755510617354,8.411755510617354
2023-08-31,157,202.17486899726833,-45.174868997268334,45.174868997268334
2023-08-31,136,226.832596409338,-90.83259640933801,90.83259640933801
2023-08-31,83,233.88641353525497,-150.88641353525497,150.88641353525497
2023-08-31,99,124.72901676263746,-25.729016762637457,25.729016762637457
2023-08-31,212,194.6059855545173,17.394014445482696,17.394014445482696
2023-08-31,83,153.4116440621338,-70.4116440621338,70.4116440621338
2023-08-31,67,179.2047223892389,-112.2047223892389,112.2047223892389
2023-09-01,178,176.1684322893936,1.8315677106064072,1.8315677106064072
2023-09-01,97,218.93778442310196,-121.93778442310196,121.93778442310196
2023-09-01,207,144.89452569323777,62.10547430676223,62.10547430676223
2023-09-01,15,31.75070572909374,-16.75070572909374,16.75070572909374
2023-09-01,433,220.94896422326343,212.05103577673657,212.05103577673657
2023-09-01,55,47.32387727831417,7.676122721685829,7.676122721685829
2023-09-01,31,49.60161178639146,-18.60161178639146,18.60161178639146
2023-09-01,101,62.35239981557322,38.64760018442678,38.64760018442678
2023-09-01,102,180.7590922656998,-78.75909226569979,78.75909226569979
2023-09-01,3,96.56930595044196,-93.56930595044196,93.56930595044196
2023-09-01,99,85.93227805361539,13.067721946384609,13.067721946384609
2023-09-01,46,185.79562381896977,-139.79562381896977,139.79562381896977
2023-09-01,106,128.114983653257,-22.114983653257013,22.114983653257013
2023-09-01,123,92.35158410039435,30.648415899605652,30.648415899605652
2023-09-01,197,186.8143094997991,10.185690500200906,10.185690500200906
2023-09-01,80,81.86171987652085,-1.8617198765208514,1.8617198765208514
2023-09-01,13,92.82126620491579,-79.82126620491579,79.82126620491579
2023-09-01,165,186.4887721902548,-21.488772190254792,21.488772190254792
2023-09-01,63,60.07142399299107,2.928576007008928,2.928576007008928
2023-09-01,66,73.23389600092673,-7.233896000926734,7.233896000926734
2023-09-01,366,218.44903267604315,147.55096732395685,147.55096732395685
2023-09-01,52,57.313554548862044,-5.313554548862044,5.313554548862044
2023-09-01,159,116.75003185036553,42.24996814963447,42.24996814963447
2023-09-01,52,35.735470979983006,16.264529020016994,16.264529020016994
2023-09-01,201,171.33440628293766,29.665593717062336,29.665593717062336
2023-09-01,82,210.02231632144378,-128.02231632144378,128.02231632144378
2023-09-01,191,178.42623985169422,12.57376014830578,12.57376014830578
2023-09-01,167,119.34018436210408,47.65981563789592,47.65981563789592
2023-09-01,288,152.90259109365303,135.09740890634697,135.09740890634697
2023-09-01,303,231.39140110206716,71.60859889793284,71.60859889793284
2023-09-01,293,185.37197825336028,107.62802174663972,107.62802174663972
2023-09-01,232,127.35773545428168,104.64226454571832,104.64226454571832
2023-09-01,130,167.20467026621867,-37.20467026621867,37.20467026621867
2023-09-01,41,31.45136578823633,9.54863421176367,9.54863421176367
2023-09-01,32,200.6647430709454,-168.6647430709454,168.6647430709454
2023-09-01,61,114.90043259728566,-53.90043259728566,53.90043259728566
2023-09-01,191,167.02825911614963,23.971740883850373,23.971740883850373
2023-09-01,76,89.18645699786703,-13.186456997867026,13.186456997867026
2023-09-01,253,149.6263495164302,103.3736504835698,103.3736504835698
2023-09-01,68,176.27555764529507,-108.27555764529507,108.27555764529507
2023-09-01,350,249.33357725933286,100.66642274066714,100.66642274066714
2023-09-01,71,51.80066294443748,19.199337055562523,19.199337055562523
2023-09-01,75,97.7013130376613,-22.701313037661293,22.701313037661293
2023-09-01,47,125.81625299105576,-78.81625299105576,78.81625299105576
2023-09-01,19,34.248113671406486,-15.248113671406486,15.248113671406486
2023-09-01,4,30.778687741117324,-26.778687741117324,26.778687741117324
2023-09-01,263,198.38257124908102,64.61742875091898,64.61742875091898
2023-09-01,94,145.7774275616801,-51.7774275616801,51.7774275616801
2023-09-01,74,112.98073592059575,-38.98073592059575,38.98073592059575
2023-09-01,160,222.60659586254525,-62.60659586254525,62.60659586254525
2023-09-01,47,31.991044876572346,15.008955123427654,15.008955123427654
2023-09-01,39,175.38594209608635,-136.38594209608635,136.38594209608635
2023-09-01,30,38.17193371456392,-8.17193371456392,8.17193371456392
2023-09-01,336,237.36881553816966,98.63118446183034,98.63118446183034
2023-09-01,338,240.81450160896287,97.18549839103713,97.18549839103713
2023-09-01,269,222.43479672453174,46.565203275468264,46.565203275468264
2023-09-01,166,201.96389523772405,-35.963895237724046,35.963895237724046
2023-09-01,336,181.62086821379143,154.37913178620857,154.37913178620857
2023-09-01,131,242.80206003514417,-111.80206003514417,111.80206003514417
2023-09-01,179,174.65262325552453,4.3473767444754685,4.3473767444754685
2023-09-01,208,186.7272027579936,21.27279724200639,21.27279724200639
2023-09-01,131,246.69498839400052,-115.69498839400052,115.69498839400052
2023-09-01,121,60.34310110184833,60.65689889815167,60.65689889815167
2023-09-01,162,85.02747558104261,76.97252441895739,76.97252441895739
2023-09-01,30,69.48116302773337,-39.48116302773337,39.48116302773337
2023-09-01,168,154.7672522733223,13.232747726677701,13.232747726677701
2023-09-01,1,62.59498115037752,-61.59498115037752,61.59498115037752
2023-09-01,0,45.18152517435624,-45.18152517435624,45.18152517435624
2023-09-01,10,81.25318415021127,-71.25318415021127,71.25318415021127
2023-09-01,65,48.354083935330095,16.645916064669905,16.645916064669905
2023-09-01,242,225.7387877748899,16.261212225110114,16.261212225110114
2023-09-01,174,89.23941826543773,84.76058173456227,84.76058173456227
2023-09-01,61,147.72708264042865,-86.72708264042865,86.72708264042865
2023-09-01,13,121.74055999297258,-108.74055999297258,108.74055999297258
2023-09-01,186,135.6871518698128,50.312848130187206,50.312848130187206
2023-09-01,88,53.619219751043715,34.380780248956285,34.380780248956285
2023-09-01,320,229.8725644687343,90.12743553126569,90.12743553126569
2023-09-01,78,121.55144868985462,-43.551448689854624,43.551448689854624
2023-09-01,34,171.0403647028158,-137.0403647028158,137.0403647028158
2023-09-01,229,158.18153349700435,70.81846650299565,70.81846650299565
2023-09-01,141,72.35486435475684,68.64513564524316,68.64513564524316
2023-09-01,103,103.618812147977,-0.6188121479769961,0.6188121479769961
2023-09-01,16,36.89408764235054,-20.89408764235054,20.89408764235054
2023-09-01,170,210.5897163712483,-40.5897163712483,40.5897163712483
2023-09-01,65,167.75175960318865,-102.75175960318865,102.75175960318865
2023-09-01,164,136.0874519908889,27.912548009111106,27.912548009111106
2023-09-01,90,65.75705019124996,24.24294980875004,24.24294980875004
2023-09-01,20,222.09043762427808,-202.09043762427808,202.09043762427808
2023-09-01,39,202.18848097743222,-163.18848097743222,163.18848097743222
2023-09-01,254,174.04361419077128,79.95638580922872,79.95638580922872
2023-09-01,277,151.00972187209538,125.99027812790462,125.99027812790462
2023-09-01,9,109.82494087658381,-100.82494087658381,100.82494087658381
2023-09-01,259,172.63118026504173,86.36881973495827,86.36881973495827
2023-09-01,41,44.484713944824875,-3.4847139448248754,3.4847139448248754
2023-09-01,161,136.77038883292744,24.229611167072562,24.229611167072562
2023-09-01,43,143.62624201181745,-100.62624201181745,100.62624201181745
2023-09-01,48,73.50921860414155,-25.50921860414155,25.50921860414155
2023-09-01,102,51.45155834422462,50.54844165577538,50.54844165577538
2023-09-01,27,124.86047544461451,-97.86047544461451,97.86047544461451
2023-09-01,176,117.44531127625771,58.55468872374229,58.55468872374229
2023-09-02,191,149.73018233081223,41.26981766918777,41.26981766918777
2023-09-02,58,106.42873595151048,-48.428735951510475,48.428735951510475
2023-09-02,136,72.14580641708972,63.854193582910284,63.854193582910284
2023-09-02,104,211.08825110139168,-107.08825110139168,107.08825110139168
2023-09-02,65,37.215473593106935,27.784526406893065,27.784526406893065
2023-09-02,88,99.83306834756274,-11.833068347562744,11.833068347562744
2023-09-02,96,59.82913719018438,36.17086280981562,36.17086280981562
2023-09-02,141,201.10969187065223,-60.10969187065223,60.10969187065223
2023-09-02,355,238.2231523911184,116.77684760888161,116.77684760888161
2023-09-02,92,179.42464294128314,-87.42464294128314,87.42464294128314
2023-09-02,375,233.21611475566556,141.78388524433444,141.78388524433444
2023-09-02,111,87.43254880065058,23.56745119934942,23.56745119934942
2023-09-02,109,119.9285442489192,-10.928544248919195,10.928544248919195
2023-09-02,15,93.90609183595075,-78.90609183595075,78.90609183595075
2023-09-02,58,75.42329660235089,-17.423296602350888,17.423296602350888
2023-09-02,133,132.88711142928207,0.1128885707179279,0.1128885707179279
2023-09-02,30,26.22548381820127,3.774516181798731,3.774516181798731
2023-09-02,150,243.4818020080263,-93.4818020080263,93.4818020080263
2023-09-02,113,181.18552766082263,-68.18552766082263,68.18552766082263
2023-09-02,153,156.60822758019333,-3.6082275801933292,3.6082275801933292
2023-09-02,56,138.69039186934566,-82.69039186934566,82.69039186934566
2023-09-02,247,178.6052501055177,68.39474989448229,68.39474989448229
2023-09-02,32,30.332260874265216,1.6677391257347836,1.6677391257347836
2023-09-02,209,106.77340410627596,102.22659589372404,102.22659589372404
2023-09-02,166,91.56791761001034,74.43208238998966,74.43208238998966
2023-09-02,0,164.7081496355392,-164.7081496355392,164.7081496355392
2023-09-02,23,182.1304938429081,-159.1304938429081,159.1304938429081
2023-09-02,36,55.553873850560876,-19.553873850560876,19.553873850560876
2023-09-02,44,93.07454063883608,-49.07454063883608,49.07454063883608
2023-09-02,177,237.07094641421241,-60.070946414212415,60.070946414212415
2023-09-02,125,156.13645906245722,-31.13645906245722,31.13645906245722
2023-09-02,60,230.98728467923905,-170.98728467923905,170.98728467923905
2023-09-02,83,89.45311760418531,-6.453117604185309,6.453117604185309
2023-09-02,71,55.640202263861966,15.359797736138034,15.359797736138034
2023-09-02,73,55.778981583915424,17.221018416084576,17.221018416084576
2023-09-02,15,168.13231628261087,-153.13231628261087,153.13231628261087
2023-09-02,168,141.58325384099703,26.41674615900297,26.41674615900297
2023-09-02,71,58.09207565694044,12.907924343059562,12.907924343059562
2023-09-02,301,226.50074354815723,74.49925645184277,74.49925645184277
2023-09-02,274,153.17785693187125,120.82214306812875,120.82214306812875
2023-09-02,39,48.73787517183666,-9.737875171836663,9.737875171836663
2023-09-02,48,65.7374197782774,-17.7374197782774,17.7374197782774
2023-09-02,33,97.55346661831584,-64.55346661831584,64.55346661831584
2023-09-02,112,201.87612002270117,-89.87612002270117,89.87612002270117
2023-09-02,103,141.32499237666576,-38.32499237666576,38.32499237666576
2023-09-02,324,240.26308013269886,83.73691986730114,83.73691986730114
2023-09-02,415,233.55634000214582,181.44365999785418,181.44365999785418
2023-09-02,152,204.30117537391203,-52.30117537391203,52.30117537391203
2023-09-02,138,90.81102882667244,47.18897117332756,47.18897117332756
2023-09-02,301,220.52478863276644,80.47521136723356,80.47521136723356
2023-09-02,219,110.17702561143517,108.82297438856483,108.82297438856483
2023-09-02,134,179.43887289190718,-45.43887289190718,45.43887289190718
2023-09-02,29,28.068707105968656,0.9312928940313441,0.9312928940313441
2023-09-02,342,172.0442754228509,169.9557245771491,169.9557245771491
2023-09-02,175,101.62660048986288,73.37339951013712,73.37339951013712
2023-09-02,265,167.11688567819846,97.88311432180154,97.88311432180154
2023-09-02,47,165.27922716865208,-118.27922716865208,118.27922716865208
2023-09-02,36,73.25683458583012,-37.25683458583012,37.25683458583012
2023-09-02,364,178.81750980660217,185.18249019339783,185.18249019339783
2023-09-02,176,93.37493017103259,82.62506982896741,82.62506982896741
2023-09-02,8,93.02559416387055,-85.02559416387055,85.02559416387055
2023-09-02,193,229.09319900006665,-36.09319900006665,36.09319900006665
2023-09-02,324,202.70696092796481,121.29303907203519,121.29303907203519
2023-09-02,217,133.08570562231716,83.91429437768284,83.91429437768284
2023-09-02,247,130.5784075318735,116.4215924681265,116.4215924681265
2023-09-02,72,38.62118879349157,33.37881120650843,33.37881120650843
2023-09-02,120,65.35710874703943,54.64289125296057,54.64289125296057
2023-09-02,77,172.03856987157639,-95.03856987157639,95.03856987157639
2023-09-02,144,187.45395712086793,-43.453957120867926,43.453957120867926
2023-09-02,8,106.33368089609667,-98.33368089609667,98.33368089609667
2023-09-02,187,103.38542641140816,83.61457358859184,83.61457358859184
2023-09-02,81,91.86799945868142,-10.867999458681425,10.867999458681425
2023-09-02,171,85.35924975887849,85.64075024112151,85.64075024112151
2023-09-02,305,190.9758697393235,114.02413026067649,114.02413026067649
2023-09-02,110,82.2190739667393,27.780926033260698,27.780926033260698
2023-09-02,18,33.35516848389159,-15.355168483891589,15.355168483891589
2023-09-02,426,208.95540763725353,217.04459236274647,217.04459236274647
2023-09-02,54,33.77679031776245,20.223209682237552,20.223209682237552
2023-09-02,391,214.2431005769647,176.7568994230353,176.7568994230353
2023-09-02,46,242.954240247533,-196.954240247533,196.954240247533
2023-09-02,84,89.21016899098458,-5.2101689909845845,5.2101689909845845
2023-09-02,114,63.7578334226572,50.2421665773428,50.2421665773428
2023-09-02,236,147.50994229967938,88.49005770032062,88.49005770032062
